"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Nu_Tilde","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
1.1344,0.00036041,0.0021749,5.3996,2.3277e+05,6.1908e-06,0,0,0,93104,285.92,0.014042,-0.94617,1.716e-05,0,0,0,0,0,1.3446e-09,0.13629,-0.03199,-0.020192
1.1343,0,0,0,2.3276e+05,0,0,0,0,93104,285.93,0,-0.94617,1.716e-05,2.6e-07,1.1055e-06,0.0027876,-32.89,1.0365,0,0.1363,-0.03199,-0.020192
1.1241,0,0,0,2.3051e+05,0,0,0,0,92206,285.76,0,-1.0496,1.716e-05,-2.2665e-07,-4.9788e-07,0.0035258,-55.803,1.2039,0,0.040891,-0.018786,-0.015366
1.1241,-0.00029591,-0.0010318,6.8392,2.3053e+05,7.0664e-06,0,0,0,92206,285.75,0.017954,-1.0496,1.716e-05,0,0,0,0,0,2.2006e-09,0.040895,-0.018787,-0.015366
1.1243,-0.00079796,-0.0018474,17.797,2.3065e+05,1.8338e-05,0,0,0,92206,285.69,0.046714,-1.0496,1.716e-05,0,0,0,0,0,9.9439e-08,0.0409,-0.018788,-0.015366
1.1252,-0.0019345,-0.0013891,34.558,2.3104e+05,3.5726e-05,0,0,0,92205,285.47,0.090676,-1.0496,1.716e-05,0,0,0,0,0,1.3938e-06,0.04091,-0.01879,-0.015367
1.1271,-0.0048003,0.0018786,54.408,2.3183e+05,6.4876e-05,0,0,0,92205,284.99,0.14264,-1.0497,1.716e-05,0,0,0,0,0,1.2997e-05,0.040925,-0.018793,-0.015369
1.1289,-0.0085796,0.0055763,66.812,2.3249e+05,0.00012352,0,0,0,92204,284.54,0.17502,-1.0498,1.716e-05,0,0,0,0,0,8.3639e-05,0.04095,-0.018798,-0.015372
1.1303,-0.016908,0.011581,75.306,2.3302e+05,0.00020472,0,0,0,92203,284.17,0.19715,-1.0499,1.716e-05,0,0,0,0,0,0.00020192,0.040992,-0.018806,-0.015376
1.1317,-0.032467,0.021097,82.819,2.3353e+05,0.00032815,0,0,0,92202,283.82,0.21668,-1.05,1.716e-05,0,0,0,0,0,0.00035871,0.041062,-0.01882,-0.015384
1.1332,-0.059317,0.03598,90.319,2.341e+05,0.00050818,0,0,0,92199,283.43,0.23616,-1.0503,1.716e-05,0,0,0,0,0,0.00057047,0.041176,-0.018843,-0.015396
1.1349,-0.10415,0.059137,98.281,2.3475e+05,0.00074436,0,0,0,92196,283,0.25679,-1.0507,1.716e-05,0,0,0,0,0,0.00084224,0.041364,-0.018881,-0.015415
1.1368,-0.17522,0.093822,107.2,2.3553e+05,0.0010015,0,0,0,92191,282.5,0.27986,-1.0512,1.716e-05,0,0,0,0,0,0.0011372,0.041675,-0.018944,-0.015448
1.1393,-0.27946,0.14181,117.77,2.3655e+05,0.0011683,0,0,0,92187,281.89,0.30713,-1.0518,1.716e-05,0,0,0,0,0,0.00133,0.042187,-0.019046,-0.015502
1.1425,-0.41201,0.19166,130.97,2.3798e+05,0.00093594,0,0,0,92189,281.1,0.34107,-1.0515,1.716e-05,0,0,0,0,0,0.0010677,0.043034,-0.019207,-0.015591
1.1447,-0.61352,0.19706,141.36,2.3919e+05,0.00017607,0,0,0,92183,280.54,0.3678,-1.0522,1.716e-05,0,0,0,0,0,0.00016508,0.044434,-0.019459,-0.015736
1.1449,-0.88645,0.23328,143,2.3938e+05,4.7268e-05,0,0,0,92179,280.47,0.37204,-1.0526,1.716e-05,0,0,0,0,0,4.3607e-06,0.046751,-0.019836,-0.015974
1.145,-1.2227,0.33367,142.92,2.3938e+05,4.4513e-05,0,0,0,92184,280.48,0.37181,-1.0521,1.716e-05,0,0,0,0,0,3.4762e-06,0.050594,-0.020344,-0.01636
1.1451,-1.5967,0.46215,142.78,2.3941e+05,4.454e-05,0,0,0,92202,280.49,0.37139,-1.05,1.716e-05,0,0,0,0,0,3.4859e-06,0.054496,-0.020722,-0.016742
1.1454,-1.9769,0.57942,142.61,2.3946e+05,4.4511e-05,0,0,0,92230,280.51,0.37088,-1.0468,1.716e-05,0,0,0,0,0,3.4803e-06,0.058425,-0.020958,-0.017119
1.1457,-2.3377,0.69456,142.37,2.3952e+05,4.4531e-05,0,0,0,92267,280.55,0.37013,-1.0425,1.716e-05,0,0,0,0,0,3.4902e-06,0.062349,-0.021041,-0.017486
1.1461,-2.6686,0.80793,142.04,2.3959e+05,4.4552e-05,0,0,0,92312,280.59,0.36915,-1.0373,1.716e-05,0,0,0,0,0,3.5011e-06,0.06623,-0.021331,-0.017852
1.1466,-2.971,0.89727,141.63,2.3967e+05,4.4595e-05,0,0,0,92366,280.63,0.3679,-1.0311,1.716e-05,0,0,0,0,0,3.5193e-06,0.070084,-0.021969,-0.018218
1.1471,-3.231,0.95967,141.12,2.3976e+05,4.4642e-05,0,0,0,92429,280.69,0.36638,-1.0239,1.716e-05,0,0,0,0,0,3.5399e-06,0.073903,-0.022539,-0.018576
1.1478,-3.431,0.99962,140.53,2.3985e+05,4.4678e-05,0,0,0,92498,280.75,0.36463,-1.0159,1.716e-05,0,0,0,0,0,3.5583e-06,0.077745,-0.023051,-0.018932
1.1484,-3.5617,1.0162,139.88,2.3996e+05,4.4719e-05,0,0,0,92573,280.81,0.36271,-1.0073,1.716e-05,0,0,0,0,0,3.5782e-06,0.08162,-0.023504,-0.019286
1.1491,-3.6159,1.0096,139.2,2.4006e+05,4.4756e-05,0,0,0,92649,280.88,0.36068,-0.9985,1.716e-05,0,0,0,0,0,3.5977e-06,0.085507,-0.023896,-0.01964
1.1498,-3.5932,0.98336,138.52,2.4016e+05,4.4785e-05,0,0,0,92725,280.94,0.35868,-0.98979,1.716e-05,0,0,0,0,0,3.6146e-06,0.089386,-0.024278,-0.019989
1.1504,-3.503,0.9431,137.89,2.4026e+05,4.4805e-05,0,0,0,92796,281,0.3568,-0.98161,1.716e-05,0,0,0,0,0,3.628e-06,0.093186,-0.024937,-0.020339
1.151,-3.3535,0.89193,137.29,2.4035e+05,4.4821e-05,0,0,0,92863,281.06,0.35502,-0.97393,1.716e-05,0,0,0,0,0,3.6401e-06,0.09699,-0.025565,-0.020687
1.1515,-3.1505,0.82785,136.72,2.4043e+05,4.4835e-05,0,0,0,92925,281.11,0.35335,-0.96677,1.716e-05,0,0,0,0,0,3.6511e-06,0.1008,-0.026164,-0.021038
1.152,-2.8976,0.75237,136.2,2.4051e+05,4.4845e-05,0,0,0,92981,281.16,0.3518,-0.96029,1.716e-05,0,0,0,0,0,3.6601e-06,0.1046,-0.02673,-0.021384
1.1525,-2.599,0.66705,135.73,2.4057e+05,4.485e-05,0,0,0,93031,281.21,0.35041,-0.9546,1.716e-05,0,0,0,0,0,3.667e-06,0.10838,-0.027265,-0.021728
1.1528,-2.2617,0.57218,135.34,2.4063e+05,4.4847e-05,0,0,0,93072,281.24,0.34924,-0.94986,1.716e-05,0,0,0,0,0,3.6705e-06,0.11215,-0.027766,-0.022074
1.1531,-1.9003,0.47457,135.06,2.4067e+05,4.4828e-05,0,0,0,93102,281.27,0.34842,-0.94643,1.716e-05,0,0,0,0,0,3.6676e-06,0.11588,-0.02843,-0.02242
1.1533,-1.5328,0.38084,134.89,2.4069e+05,4.4775e-05,0,0,0,93122,281.28,0.34791,-0.94417,1.716e-05,0,0,0,0,0,3.6535e-06,0.11959,-0.029108,-0.022772
1.1534,-1.1731,0.2909,134.83,2.4071e+05,4.4862e-05,0,0,0,93132,281.29,0.34771,-0.94298,1.716e-05,0,0,0,0,0,3.6815e-06,0.12328,-0.029769,-0.023123
1.1534,-0.83454,0.20725,134.94,2.4073e+05,4.5088e-05,0,0,0,93133,281.29,0.34797,-0.94286,1.716e-05,0,0,0,0,0,3.7521e-06,0.12696,-0.030414,-0.023483
1.1532,-0.56499,0.14011,135.27,2.4072e+05,4.9642e-05,0,0,0,93114,281.28,0.34888,-0.94503,1.716e-05,0,0,0,0,0,5.3805e-06,0.13064,-0.031045,-0.023845
1.1527,-0.37732,0.094874,133.38,2.4047e+05,0.00021617,0,0,0,93100,281.35,0.34411,-0.94659,1.716e-05,0,0,0,0,0,0.00022311,0.13287,-0.031421,-0.02407
1.1502,-0.21068,0.066999,121.12,2.3913e+05,0.0010189,0,0,0,93100,281.98,0.31282,-0.94667,1.716e-05,0,0,0,0,0,0.0011706,0.13422,-0.031646,-0.024206
1.1468,-0.095284,0.037983,106.97,2.377e+05,0.0011903,0,0,0,93084,282.76,0.2767,-0.94847,1.716e-05,0,0,0,0,0,0.0013641,0.13504,-0.031782,-0.024289
1.1444,-0.046229,0.024271,96.147,2.3673e+05,0.0009921,0,0,0,93078,283.33,0.24897,-0.94917,1.716e-05,0,0,0,0,0,0.001134,0.13554,-0.031863,-0.024339
1.1426,-0.02304,0.017433,87.334,2.3603e+05,0.00072254,0,0,0,93075,283.77,0.22634,-0.94948,1.716e-05,0,0,0,0,0,0.00082295,0.13584,-0.031913,-0.024369
1.1412,-0.011337,0.013898,79.716,2.3547e+05,0.00048399,0,0,0,93074,284.13,0.20673,-0.94962,1.716e-05,0,0,0,0,0,0.00054645,0.13602,-0.031943,-0.024388
1.1399,-0.0051063,0.011926,72.705,2.35e+05,0.0003069,0,0,0,93073,284.44,0.18865,-0.94969,1.716e-05,0,0,0,0,0,0.00033566,0.13613,-0.031961,-0.024399
1.1388,-0.0016854,0.010654,65.739,2.3458e+05,0.00018865,0,0,0,93073,284.72,0.17066,-0.94972,1.716e-05,0,0,0,0,0,0.00018169,0.1362,-0.031972,-0.024406
1.1376,-0.00038902,0.0097477,57.663,2.3414e+05,0.00011106,0,0,0,93073,285.02,0.14977,-0.94974,1.716e-05,0,0,0,0,0,6.6607e-05,0.13624,-0.031979,-0.02441
1.1361,-7.938e-05,0.0085064,45.459,2.3359e+05,5.6547e-05,0,0,0,93073,285.38,0.11815,-0.94978,1.716e-05,0,0,0,0,0,8.2146e-06,0.13626,-0.031983,-0.024412
1.1348,0.00072814,0.0058656,27.705,2.3302e+05,3.1653e-05,0,0,0,93072,285.72,0.072049,-0.94981,1.716e-05,0,0,0,0,0,8.9735e-07,0.13628,-0.031985,-0.024414
1.1342,0.00050596,0.0033797,14.128,2.3277e+05,1.6145e-05,0,0,0,93073,285.86,0.03675,-0.94981,1.716e-05,0,0,0,0,0,6.1969e-08,0.13629,-0.031987,-0.024415
1.1341,0.00017674,0.0014189,5.4102,2.3269e+05,6.1936e-06,0,0,0,93073,285.89,0.014074,-0.9498,1.716e-05,0,0,0,0,0,1.3457e-09,0.13629,-0.031988,-0.024415
1.1341,0,0,0,2.3268e+05,0,0,0,0,93073,285.9,0,-0.9498,1.716e-05,1.6864e-07,7.1573e-07,0.002798,-33.162,1.0377,0,0.1363,-0.031988,-0.024415
1.1252,0,0,0,2.3075e+05,0,0,0,0,92299,285.76,0,-1.0388,1.716e-05,-1.1036e-07,-2.4471e-07,0.003456,-52.196,1.1952,0,0.040892,-0.018785,-0.019396
1.1252,-6.2448e-05,-0.00054562,6.7187,2.3077e+05,7.0035e-06,0,0,0,92299,285.75,0.01762,-1.0388,1.716e-05,0,0,0,0,0,2.132e-09,0.040895,-0.018786,-0.019397
1.1255,-0.00018478,-0.0007019,17.489,2.3088e+05,1.8182e-05,0,0,0,92299,285.69,0.045859,-1.0388,1.716e-05,0,0,0,0,0,9.6495e-08,0.040901,-0.018787,-0.019397
1.1263,-0.00071893,0.00053612,33.991,2.3126e+05,3.5442e-05,0,0,0,92299,285.48,0.089099,-1.0388,1.716e-05,0,0,0,0,0,1.3562e-06,0.04091,-0.018789,-0.019398
1.1281,-0.0028144,0.0044673,53.687,2.3202e+05,6.427e-05,0,0,0,92298,285.01,0.14061,-1.0389,1.716e-05,0,0,0,0,0,1.262e-05,0.040926,-0.018792,-0.0194
1.1299,-0.0055108,0.0081724,66.044,2.3267e+05,0.00012266,0,0,0,92298,284.57,0.17285,-1.039,1.716e-05,0,0,0,0,0,8.2518e-05,0.040951,-0.018797,-0.019403
1.1313,-0.01224,0.013741,74.49,2.3319e+05,0.00020357,0,0,0,92297,284.22,0.19483,-1.0391,1.716e-05,0,0,0,0,0,0.00020059,0.040993,-0.018805,-0.019408
1.1327,-0.02516,0.022283,81.96,2.3371e+05,0.00032652,0,0,0,92296,283.87,0.21424,-1.0392,1.716e-05,0,0,0,0,0,0.00035707,0.041062,-0.018819,-0.019416
1.1341,-0.047405,0.035309,89.435,2.3426e+05,0.00050567,0,0,0,92294,283.49,0.23363,-1.0394,1.716e-05,0,0,0,0,0,0.00056805,0.041177,-0.018842,-0.019429
1.1358,-0.084277,0.055203,97.402,2.349e+05,0.00073999,0,0,0,92291,283.07,0.25426,-1.0397,1.716e-05,0,0,0,0,0,0.00083793,0.041365,-0.01888,-0.019451
1.1378,-0.14193,0.084431,106.37,2.3569e+05,0.00099344,0,0,0,92288,282.57,0.27744,-1.0401,1.716e-05,0,0,0,0,0,0.0011289,0.041676,-0.018943,-0.019487
1.1402,-0.22455,0.12365,117.05,2.3672e+05,0.0011536,0,0,0,92285,281.95,0.30497,-1.0405,1.716e-05,0,0,0,0,0,0.0013143,0.042189,-0.019046,-0.019547
1.1434,-0.32788,0.16157,130.47,2.3816e+05,0.00090211,0,0,0,92287,281.17,0.33945,-1.0402,1.716e-05,0,0,0,0,0,0.0010298,0.043037,-0.019206,-0.019645
1.1455,-0.50382,0.15695,140.84,2.3935e+05,0.00016508,0,0,0,92278,280.62,0.36612,-1.0412,1.716e-05,0,0,0,0,0,0.00014921,0.044439,-0.019459,-0.019805
1.1457,-0.76192,0.19113,142.5,2.3954e+05,4.7122e-05,0,0,0,92270,280.55,0.37041,-1.0422,1.716e-05,0,0,0,0,0,4.3216e-06,0.046759,-0.019838,-0.020068
1.1458,-1.0808,0.28925,142.39,2.3954e+05,4.4546e-05,0,0,0,92275,280.55,0.37012,-1.0416,1.716e-05,0,0,0,0,0,3.4954e-06,0.050606,-0.020348,-0.020496
1.146,-1.4217,0.40915,142.21,2.3956e+05,4.4574e-05,0,0,0,92296,280.57,0.36958,-1.0392,1.716e-05,0,0,0,0,0,3.5058e-06,0.054513,-0.020728,-0.02092
1.1462,-1.7555,0.51329,142.03,2.3961e+05,4.4546e-05,0,0,0,92324,280.6,0.36902,-1.036,1.716e-05,0,0,0,0,0,3.5003e-06,0.058448,-0.020967,-0.021339
1.1465,-2.0648,0.61264,141.78,2.3967e+05,4.4565e-05,0,0,0,92359,280.63,0.36828,-1.0319,1.716e-05,0,0,0,0,0,3.5096e-06,0.062377,-0.021052,-0.021749
1.1469,-2.3439,0.70929,141.48,2.3973e+05,4.4584e-05,0,0,0,92400,280.66,0.36736,-1.0272,1.716e-05,0,0,0,0,0,3.5196e-06,0.066263,-0.021344,-0.022157
1.1473,-2.5948,0.78375,141.09,2.398e+05,4.4623e-05,0,0,0,92448,280.7,0.36621,-1.0217,1.716e-05,0,0,0,0,0,3.5363e-06,0.070118,-0.021982,-0.022564
1.1478,-2.8066,0.83384,140.63,2.3987e+05,4.4664e-05,0,0,0,92502,280.75,0.36483,-1.0155,1.716e-05,0,0,0,0,0,3.5544e-06,0.073939,-0.022553,-0.022963
1.1483,-2.9664,0.86448,140.11,2.3995e+05,4.4695e-05,0,0,0,92561,280.8,0.3633,-1.0087,1.716e-05,0,0,0,0,0,3.5699e-06,0.077782,-0.023065,-0.02336
1.1489,-3.0681,0.87558,139.54,2.4004e+05,4.4728e-05,0,0,0,92623,280.85,0.36163,-1.0015,1.716e-05,0,0,0,0,0,3.5865e-06,0.081659,-0.023519,-0.023756
1.1494,-3.1073,0.86775,138.95,2.4012e+05,4.4759e-05,0,0,0,92687,280.91,0.35989,-0.99422,1.716e-05,0,0,0,0,0,3.6024e-06,0.085546,-0.023911,-0.024151
1.15,-3.0842,0.84417,138.37,2.402e+05,4.4782e-05,0,0,0,92749,280.96,0.35818,-0.98705,1.716e-05,0,0,0,0,0,3.6161e-06,0.089426,-0.024294,-0.024541
1.1505,-3.0051,0.80916,137.82,2.4028e+05,4.4798e-05,0,0,0,92808,281.01,0.35656,-0.98028,1.716e-05,0,0,0,0,0,3.6271e-06,0.093226,-0.024952,-0.024932
1.151,-2.8759,0.76487,137.3,2.4035e+05,4.481e-05,0,0,0,92863,281.06,0.35503,-0.97394,1.716e-05,0,0,0,0,0,3.6368e-06,0.09703,-0.025579,-0.02532
1.1514,-2.702,0.70975,136.82,2.4042e+05,4.482e-05,0,0,0,92914,281.1,0.3536,-0.96807,1.716e-05,0,0,0,0,0,3.6453e-06,0.10084,-0.026178,-0.025711
1.1519,-2.4875,0.64537,136.37,2.4048e+05,4.4826e-05,0,0,0,92960,281.14,0.35229,-0.96279,1.716e-05,0,0,0,0,0,3.6519e-06,0.10463,-0.026742,-0.026097
1.1522,-2.2373,0.57336,135.98,2.4053e+05,4.4827e-05,0,0,0,93000,281.18,0.35113,-0.95819,1.716e-05,0,0,0,0,0,3.6566e-06,0.10842,-0.027276,-0.026481
1.1525,-1.9579,0.49417,135.65,2.4057e+05,4.4822e-05,0,0,0,93033,281.21,0.35016,-0.95437,1.716e-05,0,0,0,0,0,3.6586e-06,0.11219,-0.027776,-0.026866
1.1527,-1.6607,0.41328,135.42,2.406e+05,4.4804e-05,0,0,0,93057,281.23,0.34947,-0.95155,1.716e-05,0,0,0,0,0,3.6556e-06,0.11591,-0.028438,-0.02725
1.1529,-1.359,0.33586,135.27,2.4062e+05,4.4753e-05,0,0,0,93074,281.24,0.34903,-0.94965,1.716e-05,0,0,0,0,0,3.6415e-06,0.11961,-0.029115,-0.02764
1.1529,-1.064,0.26166,135.22,2.4064e+05,4.4836e-05,0,0,0,93083,281.25,0.34885,-0.94858,1.716e-05,0,0,0,0,0,3.6683e-06,0.1233,-0.029774,-0.028029
1.153,-0.78595,0.1925,135.31,2.4065e+05,4.5031e-05,0,0,0,93085,281.25,0.34909,-0.94832,1.716e-05,0,0,0,0,0,3.7292e-06,0.12697,-0.030417,-0.028425
1.1528,-0.56182,0.13615,135.59,2.4065e+05,4.8765e-05,0,0,0,93072,281.24,0.34984,-0.94982,1.716e-05,0,0,0,0,0,5.0293e-06,0.13065,-0.031046,-0.028824
1.1525,-0.39589,0.094771,133.77,2.4043e+05,0.00019271,0,0,0,93065,281.31,0.34523,-0.95072,1.716e-05,0,0,0,0,0,0.00019062,0.13287,-0.03142,-0.029071
1.1501,-0.23032,0.065783,121.82,2.3912e+05,0.00095526,0,0,0,93067,281.91,0.31469,-0.9504,1.716e-05,0,0,0,0,0,0.0010971,0.13422,-0.031645,-0.02922
1.1467,-0.10647,0.036265,107.46,2.3766e+05,0.0011603,0,0,0,93052,282.7,0.27803,-0.95218,1.716e-05,0,0,0,0,0,0.0013295,0.13504,-0.03178,-0.029311
1.1442,-0.051414,0.02148,96.52,2.3668e+05,0.00097684,0,0,0,93045,283.27,0.25,-0.95295,1.716e-05,0,0,0,0,0,0.0011163,0.13554,-0.031861,-0.029366
1.1424,-0.025553,0.014166,87.632,2.3597e+05,0.00071545,0,0,0,93042,283.72,0.22717,-0.95331,1.716e-05,0,0,0,0,0,0.00081464,0.13584,-0.031911,-0.029399
1.1409,-0.012869,0.010472,79.965,2.354e+05,0.00048118,0,0,0,93041,284.08,0.20743,-0.95347,1.716e-05,0,0,0,0,0,0.00054305,0.13602,-0.031941,-0.029419
1.1397,-0.0062732,0.008467,72.92,2.3493e+05,0.00030596,0,0,0,93040,284.4,0.18926,-0.95355,1.716e-05,0,0,0,0,0,0.00033443,0.13613,-0.031959,-0.029431
1.1385,-0.0026715,0.0072362,65.927,2.3451e+05,0.00018838,0,0,0,93040,284.69,0.1712,-0.95358,1.716e-05,0,0,0,0,0,0.00018125,0.1362,-0.03197,-0.029439
1.1373,-0.0012951,0.0064858,57.825,2.3407e+05,0.00011102,0,0,0,93040,284.98,0.15024,-0.9536,1.716e-05,0,0,0,0,0,6.6507e-05,0.13624,-0.031977,-0.029443
1.1358,-0.00088682,0.0056407,45.587,2.3351e+05,5.6582e-05,0,0,0,93039,285.35,0.11852,-0.95364,1.716e-05,0,0,0,0,0,8.2261e-06,0.13626,-0.031981,-0.029446
1.1345,0.00022355,0.0038163,27.787,2.3294e+05,3.1676e-05,0,0,0,93039,285.69,0.072285,-0.95367,1.716e-05,0,0,0,0,0,8.9906e-07,0.13628,-0.031983,-0.029448
1.1339,0.00022499,0.0022064,14.171,2.3269e+05,1.6158e-05,0,0,0,93039,285.83,0.036874,-0.95367,1.716e-05,0,0,0,0,0,6.2102e-08,0.13629,-0.031984,-0.029449
1.1338,6.0213e-05,0.0009356,5.4271,2.3261e+05,6.1987e-06,0,0,0,93039,285.86,0.014122,-0.95367,1.716e-05,0,0,0,0,0,1.3488e-09,0.13629,-0.031985,-0.029449
1.1338,0,0,0,2.326e+05,0,0,0,0,93039,285.87,0,-0.95367,1.716e-05,1.1019e-07,4.6636e-07,0.0028125,-33.59,1.0394,0,0.1363,-0.031986,-0.029449
1.1264,0,0,0,2.3099e+05,0,0,0,0,92396,285.75,0,-1.0276,1.716e-05,4.087e-09,4.5156e-09,0.0033835,-48.579,1.1863,0,0.040892,-0.018783,-0.024438
1.1264,0.00016554,-6.3577e-05,6.5951,2.3101e+05,6.9391e-06,0,0,0,92396,285.75,0.017277,-1.0276,1.716e-05,0,0,0,0,0,2.0634e-09,0.040896,-0.018784,-0.024439
1.1266,0.00040977,0.00044107,17.172,2.3112e+05,1.8022e-05,0,0,0,92396,285.69,0.044982,-1.0276,1.716e-05,0,0,0,0,0,9.3542e-08,0.040902,-0.018785,-0.02444
1.1274,0.00045067,0.0024746,33.406,2.3149e+05,3.5149e-05,0,0,0,92396,285.49,0.087474,-1.0276,1.716e-05,0,0,0,0,0,1.3183e-06,0.040911,-0.018787,-0.024441
1.1292,-0.00092376,0.0071154,52.935,2.3223e+05,6.3649e-05,0,0,0,92396,285.04,0.1385,-1.0277,1.716e-05,0,0,0,0,0,1.2242e-05,0.040926,-0.01879,-0.024443
1.1309,-0.0026528,0.0109,65.24,2.3287e+05,0.00012177,0,0,0,92395,284.61,0.17057,-1.0278,1.716e-05,0,0,0,0,0,8.1368e-05,0.040952,-0.018795,-0.024446
1.1323,-0.007969,0.016121,73.636,2.3338e+05,0.00020238,0,0,0,92395,284.26,0.19241,-1.0278,1.716e-05,0,0,0,0,0,0.00019922,0.040994,-0.018804,-0.024451
1.1337,-0.018594,0.023844,81.064,2.3388e+05,0.00032476,0,0,0,92394,283.92,0.21169,-1.0279,1.716e-05,0,0,0,0,0,0.0003553,0.041063,-0.018818,-0.02446
1.1351,-0.036881,0.035303,88.518,2.3443e+05,0.00050273,0,0,0,92392,283.55,0.23101,-1.0281,1.716e-05,0,0,0,0,0,0.00056516,0.041178,-0.018841,-0.024474
1.1368,-0.066936,0.052457,96.502,2.3507e+05,0.00073438,0,0,0,92390,283.13,0.25167,-1.0284,1.716e-05,0,0,0,0,0,0.00083223,0.041366,-0.018879,-0.024498
1.1387,-0.11302,0.077087,105.55,2.3586e+05,0.00098244,0,0,0,92387,282.63,0.27502,-1.0287,1.716e-05,0,0,0,0,0,0.0011173,0.041678,-0.018942,-0.024538
1.1412,-0.17666,0.10877,116.36,2.369e+05,0.001133,0,0,0,92386,282.02,0.30288,-1.0288,1.716e-05,0,0,0,0,0,0.0012918,0.042191,-0.019045,-0.024602
1.1445,-0.25357,0.13579,130.02,2.3836e+05,0.00085569,0,0,0,92389,281.23,0.33793,-1.0284,1.716e-05,0,0,0,0,0,0.00097743,0.043041,-0.019206,-0.024709
1.1464,-0.40173,0.12093,140.28,2.3953e+05,0.00015195,0,0,0,92378,280.7,0.3643,-1.0297,1.716e-05,0,0,0,0,0,0.0001298,0.044444,-0.01946,-0.024884
1.1466,-0.63391,0.14969,141.91,2.397e+05,4.6954e-05,0,0,0,92368,280.64,0.36854,-1.0309,1.716e-05,0,0,0,0,0,4.2763e-06,0.046768,-0.01984,-0.025171
1.1466,-0.92223,0.24019,141.79,2.397e+05,4.4586e-05,0,0,0,92373,280.64,0.36822,-1.0303,1.716e-05,0,0,0,0,0,3.5173e-06,0.050621,-0.020353,-0.025639
1.1468,-1.2223,0.34815,141.59,2.3973e+05,4.4611e-05,0,0,0,92394,280.66,0.36762,-1.0279,1.716e-05,0,0,0,0,0,3.5269e-06,0.054534,-0.020736,-0.026103
1.1471,-1.5073,0.43836,141.4,2.3977e+05,4.4581e-05,0,0,0,92420,280.68,0.36705,-1.0248,1.716e-05,0,0,0,0,0,3.5208e-06,0.058475,-0.020978,-0.026563
1.1473,-1.766,0.5223,141.16,2.3982e+05,4.4598e-05,0,0,0,92452,280.71,0.36635,-1.0212,1.716e-05,0,0,0,0,0,3.5291e-06,0.062412,-0.021065,-0.027014
1.1477,-1.9955,0.60297,140.88,2.3987e+05,4.4615e-05,0,0,0,92487,280.74,0.36551,-1.0172,1.716e-05,0,0,0,0,0,3.538e-06,0.066303,-0.021359,-0.027462
1.148,-2.1985,0.66368,140.54,2.3993e+05,4.465e-05,0,0,0,92528,280.77,0.36448,-1.0124,1.716e-05,0,0,0,0,0,3.5528e-06,0.07016,-0.021998,-0.027909
1.1484,-2.3668,0.70295,140.13,2.3999e+05,4.4685e-05,0,0,0,92574,280.81,0.36328,-1.0072,1.716e-05,0,0,0,0,0,3.5681e-06,0.073983,-0.02257,-0.028348
1.1489,-2.4913,0.72585,139.68,2.4005e+05,4.471e-05,0,0,0,92622,280.85,0.36196,-1.0017,1.716e-05,0,0,0,0,0,3.5807e-06,0.077828,-0.023083,-0.028784
1.1493,-2.5686,0.73283,139.2,2.4011e+05,4.4736e-05,0,0,0,92672,280.89,0.36055,-0.99591,1.716e-05,0,0,0,0,0,3.594e-06,0.081706,-0.023537,-0.029219
1.1498,-2.5961,0.72474,138.7,2.4018e+05,4.476e-05,0,0,0,92723,280.94,0.3591,-0.99005,1.716e-05,0,0,0,0,0,3.6065e-06,0.085595,-0.02393,-0.029654
1.1502,-2.5743,0.70443,138.21,2.4024e+05,4.4777e-05,0,0,0,92772,280.98,0.35767,-0.98434,1.716e-05,0,0,0,0,0,3.6172e-06,0.089476,-0.024313,-0.030084
1.1506,-2.5076,0.67503,137.75,2.403e+05,4.4789e-05,0,0,0,92819,281.02,0.35631,-0.97893,1.716e-05,0,0,0,0,0,3.6259e-06,0.093275,-0.02497,-0.030513
1.151,-2.4,0.63803,137.31,2.4035e+05,4.4798e-05,0,0,0,92863,281.06,0.35503,-0.97387,1.716e-05,0,0,0,0,0,3.6332e-06,0.097077,-0.025596,-0.03094
1.1514,-2.2565,0.5923,136.91,2.404e+05,4.4804e-05,0,0,0,92904,281.09,0.35384,-0.96922,1.716e-05,0,0,0,0,0,3.6393e-06,0.10088,-0.026194,-0.031369
1.1517,-2.0811,0.53928,136.54,2.4045e+05,4.4806e-05,0,0,0,92940,281.13,0.35276,-0.96505,1.716e-05,0,0,0,0,0,3.6438e-06,0.10468,-0.026757,-0.031793
1.152,-1.8784,0.48051,136.22,2.4048e+05,4.4805e-05,0,0,0,92971,281.15,0.35182,-0.96144,1.716e-05,0,0,0,0,0,3.6468e-06,0.10846,-0.027289,-0.032215
1.1522,-1.6542,0.41645,135.95,2.4051e+05,4.4799e-05,0,0,0,92997,281.18,0.35103,-0.95845,1.716e-05,0,0,0,0,0,3.6475e-06,0.11222,-0.027788,-0.032637
1.1524,-1.4169,0.35138,135.75,2.4054e+05,4.4782e-05,0,0,0,93017,281.19,0.35046,-0.9562,1.716e-05,0,0,0,0,0,3.6445e-06,0.11595,-0.028448,-0.033058
